target_id	length	eff_length	est_counts	tpm
ENST00000366175.7	1766	1605.66	0	0
ENST00000407356.5	1526	1365.66	0	0
ENST00000407568.5	1064	903.659	0	0
ENST00000599812.5	1884	1723.66	0	0
ENST00000342951.11	1640	1479.66	0	0
ENST00000404580.1	2145	1984.66	0	0
ENST00000405312.8	2032	1871.66	0	0
ENST00000433626.6	1887	1726.66	0	0
ENST00000244295.13	1629	1468.66	0	0
ENST00000489959.5	1721	1560.66	0	0
ENST00000418820.6	1748	1587.66	0	0
ENST00000621109.4	2019	1858.66	0	0
ENST00000495431.1	496	336.002	0	0
ENST00000593948.5	1429	1268.66	0	0
ENST00000270077.8	1707	1546.66	0	0
ENST00000291752.9	1055	894.659	0	0
ENST00000443718.7	1421	1260.66	0	0
ENST00000244293.11	2073	1912.66	0	0
ENST00000596730.1	1812	1651.66	0	0
ENST00000455211.1	583	422.751	0	0
ENST00000457676.1	421	261.313	0	0
ENST00000595748.1	301	145.016	0	0
ENST00000618265.5	2195	2034.66	1	9.61469
ENST00000607855.5	536	375.835	0	0
ENST00000607109.1	459	299.109	0	0
ENST00000606252.1	935	774.659	0	0
ENST00000602198.5	1446	1285.66	0	0
ENST00000598265.1	1112	951.659	0	0
ENST00000244333.4	1642	1481.66	0	0
ENST00000292140.9	2591	2430.66	2	16.0965
ENST00000599242.1	2286	2125.66	0	0
ENST00000292147.7	920	759.659	1	25.7518
ENST00000600651.5	1052	891.659	0	0
ENST00000458714.2	2285	2124.66	0	0
ENST00000314228.9	1298	1137.66	0	0
ENST00000601282.1	1086	925.659	0	0
ENST00000262887.9	2802	2641.66	0	0
ENST00000543982.5	1994	1833.66	1	10.6686
ENST00000597119.1	561	400.835	0	0
ENST00000594374.1	393	233.66	0	0
ENST00000600242.1	546	385.835	0	0
ENST00000599207.6	1908	1747.66	0	0
ENST00000612042.4	914	753.659	0	0
ENST00000562255.5	569	408.835	0	0
ENST00000569031.6	557	396.835	0	0
ENST00000562365.2	706	545.659	0	0
ENST00000422989.5	9685	9524.66	0	0
ENST00000602269.1	2210	2049.66	2	19.0886
ENST00000391965.6	1468	1307.66	0	0
ENST00000525771.1	2327	2166.66	0	0
ENST00000533118.5	867	706.659	0	0
ENST00000528387.5	859	698.659	0	0
ENST00000529930.1	830	669.659	0	0
ENST00000336564.5	2576	2415.66	0	0
ENST00000607544.1	2698	2537.66	0	0
ENST00000300811.8	1162	1001.66	4	78.1208
ENST00000417606.3	2411	2250.66	0	0
ENST00000222374.3	2189	2028.66	25	241.078
ENST00000339082.7	1254	1093.66	0	0
ENST00000601723.5	1205	1044.66	0	0
ENST00000340093.8	1368	1207.66	0	0
ENST00000221264.8	1610	1449.66	0	0
ENST00000473384.2	277	122.685	0	0
ENST00000636801.1	1703	1542.66	0	0
ENST00000637093.1	1543	1382.66	0	0
ENST00000244314.6	1596	1435.66	0	0
ENST00000270066.11	5491	5330.66	8	29.3586
ENST00000601170.5	2387	2226.66	0	0
ENST00000648319.1	1956	1795.66	1	10.8944
ENST00000615047.4	2029	1868.66	0	0
ENST00000595680.1	556	395.835	0	0
ENST00000377950.8	2487	2326.66	0	0
ENST00000414615.6	2137	1976.66	0	0
ENST00000594013.5	1519	1358.66	0	0
ENST00000618787.5	5684	5523.66	0	0
ENST00000588797.6	2428	2267.66	0	0
ENST00000650832.1	2462	2301.66	0	0
ENST00000593164.6	1260	1099.66	0	0
ENST00000324461.9	2297	2136.66	0	0
ENST00000651683.1	1623	1462.66	0	0
ENST00000587539.2	1849	1688.66	0	0
ENST00000324394.7	1844	1683.66	0	0
ENST00000623722.1	4179	4018.66	0	0
ENST00000587128.1	2193	2032.66	0	0
ENST00000655972.1	870	709.659	0	0
ENST00000586247.2	1831	1670.66	0	0
ENST00000269973.10	3926	3765.66	0	0
ENST00000615985.4	2912	2751.66	0	0
ENST00000589703.5	2409	2248.66	0	0
ENST00000587682.5	2034	1873.66	1	10.4409
ENST00000251269.9	2535	2374.66	0	0
ENST00000592350.5	2329	2168.66	0	0
ENST00000622072.1	2102	1941.66	0	0
ENST00000616184.1	634	473.659	0	0
ENST00000619673.1	288	132.878	0	0
ENST00000611002.4	2732	2571.66	0	0
ENST00000270014.7	2612	2451.66	0	0
ENST00000407951.6	2222	2061.66	0	0
ENST00000590615.5	1888	1727.66	0	0
ENST00000589021.1	2176	2015.66	0	0
ENST00000653813.1	2588	2427.66	0	0
ENST00000429154.7	4104	3943.66	1	4.96052
ENST00000585632.5	579	418.751	0	0
ENST00000653695.1	1042	881.659	0	0
ENST00000587846.5	537	376.835	0.506066	26.2714
ENST00000591793.1	3766	3605.66	1.37767	7.4746
ENST00000187879.12	1598	1437.66	0	0
ENST00000391960.4	1614	1453.66	1.34995	18.1669
ENST00000434772.8	2399	2238.66	0.14464	1.26394
ENST00000585552.5	541	380.835	0	0
ENST00000421176.4	4336	4175.66	2.62167	12.2823
ENST00000517212.1	91	18.5761	0	0
ENST00000336976.10	3980	3819.66	3	15.3647
ENST00000661725.1	5693	5532.66	0	0
ENST00000262894.11	4447	4286.66	0	0
ENST00000592780.5	2538	2377.66	0	0
ENST00000590612.1	2404	2243.66	0	0
ENST00000426739.7	4607	4446.66	0	0
ENST00000592437.5	2292	2131.66	0	0
ENST00000654455.1	800	639.659	0	0
ENST00000589160.5	656	495.659	0	0
ENST00000337433.9	2565	2404.66	0.999994	8.13525
ENST00000588883.5	5972	5811.66	0	0
ENST00000413984.6	716	555.659	0	0
ENST00000588742.5	447	287.148	0	0
ENST00000300823.10	817	656.659	0	0
ENST00000588795.5	641	480.659	0	0
ENST00000590089.5	2788	2627.66	0	0
ENST00000454662.6	2605	2444.66	5.60022e-06	4.4814e-05
ENST00000391961.6	2993	2832.66	0	0
ENST00000621083.4	3055	2894.66	0	0
ENST00000313040.12	3049	2888.66	0	0
ENST00000586228.5	569	408.835	0	0
ENST00000589707.5	504	343.956	0	0
ENST00000589005.5	2943	2782.66	0	0
ENST00000589799.5	955	794.659	0	0
ENST00000624638.1	1897	1736.66	0	0
ENST00000592581.5	2938	2777.66	0	0
ENST00000391958.6	2784	2623.66	0	0
ENST00000589522.1	1120	959.659	0	0
ENST00000589248.5	532	371.86	0	0
ENST00000291182.9	3190	3029.66	0	0
ENST00000650576.1	3162	3001.66	0	0
ENST00000605717.1	526	365.86	0	0
ENST00000588007.1	252	100.535	0	0
ENST00000354340.8	3654	3493.66	0	0
ENST00000337401.8	3321	3160.66	0	0
ENST00000588212.1	561	400.835	0	0
ENST00000614994.4	6012	5851.66	1	3.34309
ENST00000544719.6	2793	2632.66	0	0
ENST00000591679.5	2388	2227.66	0	0
ENST00000588655.1	574	413.779	0	0
ENST00000613197.4	4835	4674.66	0	0
ENST00000614049.5	4956	4795.66	0	0
ENST00000561698.1	1767	1606.66	0	0
ENST00000221327.8	4335	4174.66	0	0
ENST00000391956.8	3049	2888.66	0	0
ENST00000592529.5	3048	2887.66	0	0
ENST00000586637.5	1023	862.659	0	0
ENST00000587047.1	525	364.86	0	0
ENST00000621342.4	2119	1958.66	0	0
ENST00000611497.4	1773	1612.66	0	0
ENST00000614577.4	1530	1369.66	0	0
ENST00000620096.4	1494	1333.66	0	0
ENST00000614924.5	1959	1798.66	0	0
ENST00000617951.1	2034	1873.66	0	0
ENST00000588710.1	241	91.008	0	0
ENST00000446628.5	3016	2855.66	0	0
ENST00000455058.1	1021	860.659	0	0
ENST00000455455.1	545	384.835	0	0
ENST00000441814.1	261	108.417	0	0
ENST00000402988.6	1056	895.659	0	0
ENST00000662585.1	1522	1361.66	0	0
ENST00000590796.1	829	668.659	0	0
ENST00000344956.8	3166	3005.66	0	0
ENST00000403059.8	3078	2917.66	3	20.1147
ENST00000425690.8	5792	5631.66	0	0
ENST00000406449.8	1344	1183.66	1	16.5272
ENST00000636960.1	47	18.4	0	0
ENST00000623022.1	2028	1867.66	0	0
ENST00000358777.9	2245	2084.66	0	0
ENST00000403660.3	1982	1821.66	0	0
ENST00000587331.7	1696	1535.66	0	0
ENST00000405314.2	1583	1422.66	0	0
ENST00000657348.1	876	715.659	0	0
ENST00000516391.1	75	31.2586	0	0
ENST00000164227.10	1877	1716.66	0	0
ENST00000612079.1	65	25.9796	0	0
ENST00000517218.1	151	25.9615	0	0
ENST00000425131.1	317	160.024	0	0
ENST00000341505.4	1441	1280.66	0	0
ENST00000647358.2	1576	1415.66	0	0
ENST00000644659.1	310	153.42	0	0
ENST00000270233.11	2453	2292.66	2	17.0654
ENST00000611077.5	3414	3253.66	0	0
ENST00000252485.8	2112	1951.66	3	30.0707
ENST00000252483.10	2690	2529.66	1	7.7333
ENST00000585408.1	426	266.277	0	0
ENST00000405636.6	1709	1548.66	1.3972	17.6494
ENST00000252487.9	1707	1546.66	3.6028	45.5692
ENST00000592434.5	3415	3254.66	0	0
ENST00000426677.7	1768	1607.66	0	0
ENST00000252486.9	1166	1005.66	60	1167.15
ENST00000623895.1	5594	5433.66	0	0
ENST00000588750.5	689	528.659	0	0
ENST00000588802.5	553	392.835	0	0
ENST00000592885.5	562	401.835	0	0
ENST00000589781.1	273	119.149	0	0
ENST00000586638.5	425	265.313	0	0
ENST00000575148.5	560	399.835	0	0
ENST00000507983.7	630	469.659	0	0
ENST00000571466.1	253	101.355	0	0
ENST00000592954.2	616	455.721	1.44089	61.8528
ENST00000589057.5	680	519.659	0	0
ENST00000591600.1	348	189.783	0	0
ENST00000252490.6	741	580.659	0	0
ENST00000592257.5	444	284.148	0	0
ENST00000591597.5	447	287.148	0	0
ENST00000590360.2	744	583.659	0	0
ENST00000585786.1	880	719.659	0	0
ENST00000591646.1	361	202.411	0	0
ENST00000546079.5	2342	2181.66	10	89.6685
ENST00000541297.6	2732	2571.66	0	0
ENST00000337392.10	2470	2309.66	0	0
ENST00000625761.2	2279	2118.66	0	0
ENST00000505236.1	2219	2058.66	0	0
ENST00000221452.13	2258	2097.66	0	0
ENST00000221455.8	2229	2068.66	2	18.9133
ENST00000391953.8	1941	1780.66	0	0
ENST00000544944.6	2769	2608.66	0	0
ENST00000384276.1	104	11.6093	0	0
ENST00000303809.7	1634	1473.66	0.183363	2.43412
ENST00000622376.1	1631	1470.66	0.816637	10.8628
ENST00000591607.1	848	687.659	0	0
ENST00000591747.5	576	415.779	1	47.0505
ENST00000270257.9	1653	1492.66	0	0
ENST00000391951.2	716	555.659	0	0
ENST00000658996.1	2861	2700.66	0	0
ENST00000221462.9	2946	2785.66	2	14.0452
ENST00000589460.1	462	302.109	0	0
ENST00000591432.1	472	312.067	0	0
ENST00000317951.5	4233	4072.66	0	0
ENST00000589776.1	1950	1789.66	0	0
ENST00000006275.8	805	644.659	0	0
ENST00000588062.5	695	534.659	0	0
ENST00000585934.1	758	597.659	0	0
ENST00000592647.1	514	353.909	0	0
ENST00000433642.2	2601	2440.66	0	0
ENST00000587722.1	732	571.659	0	0
ENST00000413988.2	2964	2803.66	0	0
ENST00000252482.8	1230	1069.66	0	0
ENST00000262891.9	5151	4990.66	6.23078	24.4237
ENST00000300843.8	5209	5048.66	0.00130691	0.00506401
ENST00000620044.4	2105	1944.66	0	0
ENST00000622871.1	1147	986.659	1.76791	35.0526
ENST00000221476.4	1556	1395.66	0	0
ENST00000477220.1	427	267.259	0	0
ENST00000391946.7	1782	1621.66	0	0
ENST00000585434.5	1764	1603.66	0	0
ENST00000470402.1	1820	1659.66	0	0
ENST00000391945.9	4122	3961.66	4.59945	22.712
ENST00000391944.7	2334	2173.66	0	0
ENST00000485403.6	1538	1377.66	0.400551	5.68778
ENST00000360957.10	3131	2970.66	0.0386146	0.254288
ENST00000418234.6	3118	2957.66	0.961385	6.35881
ENST00000309424.7	3286	3125.66	0	0
ENST00000589804.1	1830	1669.66	3	35.1496
ENST00000300853.7	3828	3667.66	0	0
ENST00000423698.6	3119	2958.66	0	0
ENST00000340192.11	949	788.659	0	0
ENST00000591636.5	836	675.659	3	86.8601
ENST00000589165.5	1453	1292.66	0	0
ENST00000013807.9	1278	1117.66	0	0
ENST00000611232.1	51	19.0556	0	0
ENST00000615753.4	1468	1307.66	0	0
ENST00000417353.6	3667	3506.66	0	0
ENST00000443841.6	3346	3185.66	2	12.2817
ENST00000585836.5	3550	3389.66	0	0
ENST00000591858.5	3658	3497.66	0	0
ENST00000590335.1	2170	2009.66	0	0
ENST00000353609.8	3775	3614.66	0	0
ENST00000592436.5	1057	896.659	0	0
ENST00000592811.5	3089	2928.66	0	0
ENST00000586615.5	3774	3613.66	0	0
ENST00000430715.6	1127	966.659	2.96725	60.0492
ENST00000245923.9	2274	2113.66	0	0
ENST00000344680.8	2063	1902.66	2.03275	20.9002
ENST00000590526.5	2357	2196.66	0	0
ENST00000401705.5	771	610.659	0	0
ENST00000456399.6	618	457.69	0	0
ENST00000396737.6	872	711.659	0	0
ENST00000451287.6	1293	1132.66	0	0
ENST00000396735.6	895	734.659	0	0
ENST00000401593.5	548	387.835	0	0
ENST00000396736.2	527	366.86	0	0
ENST00000245932.11	2242	2081.66	1	9.3976
ENST00000323060.3	2250	2089.66	1	9.36163
ENST00000263275.4	7828	7667.66	1	2.55131
ENST00000544371.1	1146	985.659	0	0
ENST00000323040.5	3052	2891.66	1	6.76518
ENST00000589876.5	2364	2203.66	0	0
ENST00000245925.7	2264	2103.66	2.78425	25.8917
ENST00000536630.5	2791	2630.66	0	0
ENST00000587152.5	2763	2602.66	5.21575	39.2036
ENST00000362196.1	94	15.7931	0	0
ENST00000591087.1	838	677.659	0	0
ENST00000623430.1	886	725.659	0	0
ENST00000476140.3	296	140.332	0	0
ENST00000652180.1	3404	3243.66	0	0
ENST00000590918.6	3310	3149.66	0	0
ENST00000263281.7	1791	1630.66	0	0
ENST00000304207.12	1432	1271.66	0	0
ENST00000385039.1	97	13.6427	0	0
ENST00000637346.1	77	32.7288	0	0
ENST00000342669.7	901	740.659	0	0
ENST00000585392.2	379	219.951	0	0
ENST00000587367.5	596	435.751	0	0
ENST00000588599.5	805	644.659	0	0
ENST00000391932.7	615	454.721	0	0
ENST00000588301.5	702	541.659	4.37616	158.05
ENST00000590212.1	454	294.109	0.623839	41.4945
ENST00000012049.10	2125	1964.66	0	0
ENST00000366382.8	1814	1653.66	1	11.8299
ENST00000317683.4	2993	2832.66	0	0
ENST00000623179.1	2995	2834.66	0	0
ENST00000457052.2	2749	2588.66	0	0
ENST00000559756.1	1402	1241.66	0	0
ENST00000317578.7	3344	3183.66	0	0
ENST00000622857.1	1401	1240.66	0	0
ENST00000560168.1	1975	1814.66	0	0
ENST00000590076.2	730	569.659	0	0
ENST00000291270.8	2787	2626.66	7	52.134
ENST00000600757.5	3357	3196.66	0	0
ENST00000343373.8	3227	3066.66	0	0
ENST00000447742.6	2754	2593.66	0	0
ENST00000458663.6	2548	2387.66	0	0
ENST00000618091.4	2503	2342.66	0	0
ENST00000354227.9	1982	1821.66	0	0
ENST00000586251.5	483	323.046	0	0
ENST00000593999.1	558	397.835	0.417907	20.5496
ENST00000377735.7	3292	3131.66	4.58209	28.6231
ENST00000270223.7	3410	3249.66	0	0
ENST00000600188.5	1751	1590.66	0	0
ENST00000221538.8	2442	2281.66	0	0
ENST00000597055.1	2306	2145.66	0	0
ENST00000245934.12	4077	3916.66	6.80721	34.0001
ENST00000599460.5	5449	5288.66	4.19279	15.509
ENST00000599814.5	6537	6376.66	0	0
ENST00000601618.1	764	603.659	0	0
ENST00000302177.3	1923	1762.66	0	0
ENST00000302165.5	2534	2373.66	5	41.2077
ENST00000322217.6	1896	1735.66	3	33.813
ENST00000341294.4	1565	1404.66	0	0
ENST00000263257.6	8122	7961.66	5	12.2855
ENST00000536603.5	1282	1121.66	1	17.4408
ENST00000595358.5	1817	1656.66	0	0
ENST00000594087.1	1017	856.659	0	0
ENST00000390225.1	118	13.1464	0	0
ENST00000008938.5	708	547.659	0	0
ENST00000595955.2	2056	1895.66	0	0
ENST00000662557.1	1730	1569.66	0	0
ENST00000377697.1	573	412.835	0	0
ENST00000601672.5	667	506.659	0	0
ENST00000597989.1	332	174.339	0	0
ENST00000598627.1	1916	1755.66	0	0
ENST00000341415.3	680	519.659	0	0
ENST00000558095.2	802	641.659	0	0
ENST00000434646.6	885	724.659	0	0
ENST00000377693.4	607	446.721	0	0
ENST00000599127.1	612	451.721	0	0
ENST00000600152.1	333	175.327	0	0
ENST00000598518.6	1472	1311.66	0	0
ENST00000670157.1	1342	1181.66	0	0
ENST00000599950.1	360	201.452	0	0
ENST00000601263.1	446	286.148	0	0
ENST00000656054.1	1413	1252.66	0	0
ENST00000666402.1	2074	1913.66	0	0
ENST00000656560.1	1985	1824.66	0	0
ENST00000593980.1	1316	1155.66	1	16.9277
ENST00000598170.1	1634	1473.66	0	0
ENST00000599500.1	498	337.979	0	0
ENST00000597337.1	258	105.795	0	0
ENST00000437936.2	779	618.659	0	0
ENST00000613498.1	286	131.016	0	0
ENST00000593820.1	330	172.399	0	0
ENST00000377670.8	5852	5691.66	1.58014	5.43104
ENST00000244303.10	2250	2089.66	2.41986	22.6538
ENST00000472815.5	1709	1548.66	0	0
ENST00000300862.7	2551	2390.66	0	0
ENST00000600383.1	2101	1940.66	0	0
ENST00000362926.1	108	11.662	0	0
ENST00000596807.1	472	312.067	0	0
ENST00000012443.9	2139	1978.66	0	0
ENST00000391919.1	1929	1768.66	2	22.1214
ENST00000599645.1	448	288.129	0	0
ENST00000598616.1	188	49.0746	0	0
ENST00000307522.5	3236	3075.66	0	0
ENST00000617053.2	4255	4094.66	4	19.1104
ENST00000438932.2	3335	3174.66	0.401479	2.47396
ENST00000313683.15	3684	3523.66	16.5696	91.991
ENST00000602246.1	572	411.835	1.0289	48.8741
ENST00000599531.2	4677	4516.66	12	51.9745
ENST00000377652.4	1995	1834.66	0	0
ENST00000414155.5	1882	1721.66	0	0
ENST00000614101.1	683	522.659	0	0
ENST00000593888.4	495	335.002	0	0
ENST00000503632.1	1002	841.659	0	0
ENST00000598743.2	478	318.067	0	0
ENST00000391918.6	702	541.659	0	0
ENST00000597743.5	577	416.779	3.91048	183.549
ENST00000598871.5	561	400.835	0	0
ENST00000291295.14	2184	2023.66	130.09	1257.57
ENST00000594523.5	540	379.835	0	0
ENST00000599839.5	1355	1194.66	0	0
ENST00000596362.1	1203	1042.66	0	0
ENST00000597609.1	296	140.332	0	0
ENST00000291294.7	2078	1917.66	0	0
ENST00000594275.1	699	538.659	0	0
ENST00000597185.1	775	614.659	0	0
ENST00000598865.5	724	563.659	0	0
ENST00000596260.1	1009	848.659	0	0
ENST00000300873.4	216	70.1834	0	0
ENST00000624917.1	2352	2191.66	0	0
ENST00000391916.7	2939	2778.66	11	77.4433
ENST00000300875.4	2526	2365.66	0	0
ENST00000410105.2	3085	2924.66	0	0
ENST00000525008.5	496	336.002	0	0
ENST00000500689.1	1304	1143.66	0	0
ENST00000601806.5	2906	2745.66	0	0
ENST00000291281.8	3070	2909.66	0	0
ENST00000433867.5	3321	3160.66	0	0
ENST00000600194.5	2923	2762.66	0	0
ENST00000595515.5	3012	2851.66	0	0
ENST00000473668.3	272	118.282	0	0
ENST00000390179.5	53	20.5135	0	0
ENST00000263280.11	3176	3015.66	0	0
ENST00000391910.7	3628	3467.66	0	0
ENST00000539396.5	2608	2447.66	1	7.99237
ENST00000600716.1	562	401.835	0	0
ENST00000410682.1	108	11.662	0	0
ENST00000391909.7	2801	2640.66	0	0
ENST00000318584.10	3411	3250.66	0	0
ENST00000542575.6	2882	2721.66	0	0
ENST00000434726.6	1872	1711.66	0	0
ENST00000594991.5	2031	1870.66	0	0
ENST00000412532.6	1750	1589.66	0	0
ENST00000617006.1	1229	1068.66	0	0
ENST00000621170.1	600	439.751	0	0
ENST00000596369.1	599	438.751	0	0
ENST00000597106.1	284	129.151	0	0
ENST00000352203.8	793	632.659	0	0
ENST00000601498.5	898	737.659	0	0
ENST00000599990.5	829	668.659	0	0
ENST00000593442.5	636	475.659	5	205.637
ENST00000263270.10	935	774.659	0	0
ENST00000597020.5	707	546.659	0	0
ENST00000601649.1	315	158.144	0	0
ENST00000672722.1	9290	9129.66	0	0
ENST00000614079.1	7696	7535.66	2.24931	5.83922
ENST00000404338.8	8878	8717.66	14.7507	33.1008
ENST00000624074.1	2622	2461.66	0	0
ENST00000602212.6	2100	1939.66	1	10.0856
ENST00000602189.5	1643	1482.66	0	0
ENST00000449844.6	2043	1882.66	0	0
ENST00000439365.6	1341	1180.66	0	0
ENST00000253047.7	655	494.659	2	79.0954
ENST00000253048.10	6143	5982.66	4	13.0795
ENST00000413379.7	2313	2152.66	0	0
ENST00000270225.12	2522	2361.66	0	0
ENST00000598840.5	1831	1670.66	6.99886	81.9533
ENST00000392776.3	1851	1690.66	0.00113954	0.0131857
ENST00000300880.11	1347	1186.66	1	16.4855
ENST00000341983.8	1538	1377.66	0	0
ENST00000449228.5	1827	1666.66	0	0
ENST00000439096.2	1838	1677.66	0	0
ENST00000577414.1	80	30.4143	0	0
ENST00000636300.1	76	31.7288	0	0
ENST00000671594.1	628	467.659	1	41.8309
ENST00000643617.1	2163	2002.66	3	29.3049
ENST00000221922.11	2027	1866.66	0	0
ENST00000552360.4	839	678.659	3	86.4762
ENST00000355085.4	2324	2163.66	0	0
ENST00000595464.3	6720	6559.66	0	0
ENST00000600626.1	1287	1126.66	0	0
ENST00000328771.9	4338	4177.66	1	4.68267
ENST00000441740.6	1758	1597.66	0.353326	4.32632
ENST00000331559.9	2104	1943.66	0	0
ENST00000558555.6	2021	1860.66	2.94495	30.9626
ENST00000561096.5	1883	1722.66	0	0
ENST00000561293.5	1918	1757.66	0.0486451	0.541416
ENST00000559524.5	1828	1667.66	3.65308	42.8527
ENST00000236877.11	4959	4798.66	10.6165	43.2801
ENST00000542837.2	3603	3442.66	11.3835	64.6857
ENST00000669287.1	2157	1996.66	0	0
ENST00000338134.8	1636	1475.66	0	0
ENST00000593284.5	1753	1592.66	1	12.283
ENST00000594367.1	630	469.659	0	0
ENST00000263354.8	1662	1501.66	18.3425	238.953
ENST00000624088.1	1882	1721.66	1.65755	18.8341
ENST00000595227.5	1460	1299.66	0	0
ENST00000391901.7	4580	4419.66	0	0
ENST00000314121.8	4631	4470.66	0	0
ENST00000583519.2	299	143.175	0	0
ENST00000599924.1	344	185.86	0	0
ENST00000611423.1	582	421.751	0	0
ENST00000396720.7	5739	5578.66	0.00391347	0.0137233
ENST00000598376.1	547	386.835	0	0
ENST00000624169.1	2239	2078.66	0	0
ENST00000614245.1	5697	5536.66	0.996087	3.51946
ENST00000538399.1	1766	1605.66	0	0
ENST00000263277.8	3506	3345.66	3	17.5415
ENST00000246802.10	1504	1343.66	5	72.796
ENST00000408876.1	110	11.8417	0	0
ENST00000602048.1	540	379.835	0	0
ENST00000509570.6	881	720.659	0	0
ENST00000612212.4	875	714.659	0	0
ENST00000593892.5	550	389.835	0	0
ENST00000595615.1	535	374.835	0	0
ENST00000601048.6	758	597.659	31	1014.69
ENST00000495605.2	424	264.313	0	0
ENST00000604064.1	271	117.373	0	0
ENST00000322175.7	1924	1763.66	0	0
ENST00000535759.1	2059	1898.66	0	0
ENST00000543508.1	1526	1365.66	0	0
ENST00000539067.5	2275	2114.66	0	0
ENST00000221996.12	4366	4205.66	0	0
ENST00000613299.1	4193	4032.66	0	0
ENST00000535362.2	881	720.659	0	0
ENST00000660899.1	807	646.659	0	0
ENST00000222002.4	1904	1743.66	0	0
ENST00000344839.3	654	493.659	0	0
ENST00000339841.7	1079	918.659	0	0
ENST00000597519.5	557	396.835	0	0
ENST00000619003.4	893	732.659	0	0
ENST00000293255.3	1853	1692.66	0	0
ENST00000599111.5	2458	2297.66	1.99971	17.0258
ENST00000354276.7	2496	2335.66	1.19998e-05	0.000100506
ENST00000599921.6	2486	2325.66	0.000278643	0.00234384
ENST00000596552.1	568	407.835	0	0
ENST00000601950.1	454	294.109	0	0
ENST00000263274.12	3125	2964.66	0	0
ENST00000536218.5	3179	3018.66	0	0
ENST00000427526.6	3027	2866.66	3	20.4725
ENST00000613670.4	3949	3788.66	0	0
ENST00000596563.5	852	691.659	0	0
ENST00000596839.1	681	520.659	0	0
ENST00000594589.1	359	200.479	0	0
ENST00000614654.2	3600	3439.66	1	5.68737
ENST00000328759.11	2277	2116.66	0	0
ENST00000623064.1	1614	1453.66	0	0
ENST00000595201.2	2175	2014.66	0	0
ENST00000651546.1	5610	5449.66	0	0
ENST00000391898.7	5263	5102.66	0	0
ENST00000447740.6	5210	5049.66	0	0
ENST00000519940.6	4296	4135.66	2	9.46045
ENST00000520753.5	3041	2880.66	0	0
ENST00000520153.5	2617	2456.66	0	0
ENST00000520015.5	1931	1770.66	0	0
ENST00000521613.5	1903	1742.66	0	0
ENST00000522431.5	622	461.69	0	0
ENST00000519332.5	500	339.956	0	0
ENST00000520007.5	614	453.721	0	0
ENST00000602172.1	1969	1808.66	0	0
ENST00000600941.1	437	277.167	0	0
ENST00000595607.6	2499	2338.66	0	0
ENST00000600687.5	1742	1581.66	0	0
ENST00000315849.5	2206	2045.66	0	0
ENST00000315396.7	3215	3054.66	0	0
ENST00000596315.5	761	600.659	0	0
ENST00000270221.11	649	488.659	1	40.0333
ENST00000597279.5	683	522.659	0	0
ENST00000293261.8	2263	2102.66	0	0
ENST00000377431.6	1960	1799.66	2	21.7403
ENST00000435956.7	2272	2111.66	0	0
ENST00000344846.7	1042	881.659	0	0
ENST00000601610.5	859	698.659	0	0
ENST00000595322.1	533	372.835	1	52.4699
ENST00000330720.7	1550	1389.66	3	42.2318
ENST00000597017.5	1594	1433.66	0	0
ENST00000263269.3	5093	4932.66	0	0
ENST00000253237.10	5361	5200.66	1	3.76156
ENST00000342291.2	2960	2799.66	0	0
ENST00000391884.2	3990	3829.66	0	0
ENST00000596497.6	980	819.659	0	0
ENST00000600650.1	1006	845.659	0	0
ENST00000595676.1	443	283.148	0.635573	43.9115
ENST00000427476.4	4606	4445.66	0	0
ENST00000452733.7	4443	4282.66	2.65794	12.1411
ENST00000641098.1	2721	2560.66	1.70649	13.037
ENST00000620214.1	2020	1859.66	2	21.0389
ENST00000672160.1	4179	4018.66	0	0
ENST00000600059.5	5113	4952.66	0	0
ENST00000270238.3	4972	4811.66	6.5	26.4268
ENST00000673139.1	4972	4811.66	6.5	26.4268
ENST00000650440.1	4810	4649.66	0	0
ENST00000598924.1	454	294.109	0	0
ENST00000666424.1	2608	2447.66	0	0
ENST00000201586.6	1295	1134.66	0	0
ENST00000323090.4	1447	1286.66	0	0
ENST00000263266.3	1926	1765.66	1	11.0795
ENST00000321762.3	973	812.659	0	0
ENST00000550645.5	463	303.109	0	0
ENST00000549920.6	643	482.659	11.516	466.756
